OverallQual,CentralAir_Y,Exterior2nd_VinylSd,BsmtExposure_No,FullBath,Fireplaces,RoofStyle_Gable,FireplaceQu_Ex,MSZoning_RL,1stFlrSF,GarageFinish_0,Baths,FireplaceQu_Gd,Foundation_CBlock,BsmtQual_Gd,YearBuilt,RoofStyle_Hip,GarageCond_TA,KitchenQual_Ex,TotRmsAbvGrd,Neighborhood_NridgHt,HeatingQC_Ex,has_OpenPorchSF,MSSubClass_30,YearRemodAdd,GarageArea,LotShape_IR1,LotShape_Reg,Foundation_PConc,TotalBsmtSF,BsmtExposure_Gd,HouseStyle_2Story,GarageType_0,Electrical_SBrkr,GarageQual_TA,has_WoodDeckSF,GarageType_Attchd,GarageType_BuiltIn,GarageYrBlt,ExterQual_Ex,BsmtFinSF1,MasVnrArea,MSZoning_RM,BsmtQual_Ex,SaleType_WD,GarageType_Detchd,GarageQual_0,Neighborhood_StoneBr,open_outside_areas,GarageCars,HeatingQC_TA,ExterQual_TA,PavedDrive_Y,PavedDrive_N,roominess,HalfBath,SaleCondition_Partial,ExterQual_Gd,GarageCond_0,BsmtFullBath,OpenPorchSF,BsmtFinType1_GLQ,MasVnrType_Stone,Foundation_BrkTil,MasVnrType_None,Exterior1st_VinylSd,BsmtQual_TA,WoodDeckSF,has_MasVnrArea,GarageFinish_Fin,KitchenQual_Gd,GrLivArea,MSSubClass_60,SaleType_New,CentralAir_N,LotFrontage,2ndFlrSF,BsmtUnfSF,KitchenQual_TA,Neighborhood_NoRidge,GarageFinish_Unf,LotArea,FireplaceQu_0,SalePrice
5,1,0,1,1,0,1,0,1,988,0,2.0,0,1,0,1940,0,1,0,8,0,0,0,0,1982,240,0,1,0,883,0,0,0,1,1,0,0,0,1940.0,0,399,0.0,0,0,1,1,0,0,0,1,0,1,0,1,188.125,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1505,0,0,0,70.04995836802665,517,484,1,0,1,9144,1,145000
7,1,0,0,3,1,1,1,1,495,0,3.0,0,0,0,2003,0,1,0,7,0,1,0,0,2003,672,0,1,0,0,0,0,0,1,1,0,0,1,2003.0,0,0,500.0,0,0,0,0,0,0,0,2,0,0,1,0,274.57142857142856,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1922,0,0,0,64.0,1427,0,0,0,0,7301,0,198500
6,1,0,1,1,0,1,0,0,483,0,1.5,0,1,0,1972,0,1,0,5,0,0,0,0,2007,264,0,1,0,483,0,1,0,1,1,1,0,0,1972.0,0,162,510.0,1,0,1,1,0,0,1,1,0,1,1,0,197.4,1,0,0,0,0,0,0,0,0,0,0,1,250,1,0,1,987,0,0,0,21.0,504,321,0,0,1,1680,1,118000
6,1,0,0,2,1,1,0,1,790,0,3.5,0,0,1,1976,0,1,0,6,0,0,1,0,1976,566,1,0,1,796,0,1,0,1,1,1,1,0,1976.0,0,712,120.0,0,0,1,0,0,0,1,2,1,1,1,0,262.3333333333333,1,0,0,0,1,111,1,0,0,0,0,0,306,1,1,0,1574,1,0,0,70.04995836802665,784,84,1,0,0,18800,0,190000
5,1,1,1,1,0,0,0,0,672,0,1.0,0,1,0,1920,1,0,0,6,0,0,1,0,1997,468,0,1,0,672,0,1,0,0,1,0,0,0,1964.0,0,456,0.0,1,0,1,1,0,0,1,1,0,1,1,0,224.0,0,0,0,0,0,128,0,0,0,1,1,1,0,0,0,0,1344,0,0,0,59.0,672,216,1,0,1,10690,1,147000
6,1,0,1,1,2,1,0,1,1394,0,2.5,1,1,1,1963,0,1,0,6,0,0,1,0,1963,514,1,0,0,1394,0,0,0,1,1,0,1,0,1963.0,0,609,247.0,0,0,1,0,0,0,1,2,0,1,1,0,232.33333333333334,1,0,0,0,1,76,0,0,0,0,0,0,0,1,0,0,1394,0,0,0,70.04995836802665,0,785,1,0,0,9500,0,159000
6,1,0,0,1,1,1,0,1,1431,0,1.5,1,1,1,1962,0,1,0,6,0,0,1,0,1962,296,1,0,0,1099,1,0,0,1,1,1,0,0,1962.0,0,371,305.0,0,0,1,0,0,0,1,1,0,1,1,0,238.5,0,0,0,0,0,110,1,0,0,0,0,0,64,1,0,0,1431,0,0,0,101.0,0,728,1,0,0,9150,0,165000
5,1,0,1,1,1,1,0,1,1268,0,1.0,1,0,0,1954,0,1,0,7,0,0,1,0,1954,244,0,1,1,1268,0,0,0,1,1,0,1,0,1954.0,0,540,200.0,0,0,1,0,0,0,1,1,0,1,1,0,181.14285714285714,0,0,0,0,0,98,0,0,0,0,0,1,0,1,1,0,1268,0,0,0,78.0,0,728,1,0,0,7800,0,132000
5,1,0,1,1,1,1,0,1,1287,0,2.0,1,1,0,1959,0,1,0,7,0,1,1,0,2006,576,1,0,0,1063,0,0,0,1,1,1,0,0,1997.0,0,72,0.0,0,0,1,1,0,0,1,2,0,1,1,0,183.85714285714286,0,0,0,0,1,17,0,0,0,1,0,1,364,0,1,1,1287,0,0,0,70.04995836802665,0,733,0,0,0,9830,0,162000
6,1,1,1,2,1,1,0,1,953,0,2.5,0,0,1,2000,0,1,0,7,0,1,1,0,2000,460,1,0,1,953,0,1,0,1,1,1,1,0,2000.0,0,0,0.0,0,0,1,0,0,0,1,2,0,1,1,0,237.71428571428572,1,0,0,0,0,40,0,0,0,1,1,0,100,0,0,0,1664,1,0,0,70.04995836802665,711,953,1,0,0,8121,0,172400
4,1,0,0,2,1,1,0,1,1120,0,2.0,1,1,0,1959,0,1,0,7,0,0,1,0,1959,680,0,1,0,0,0,0,0,1,1,0,0,0,1991.0,0,0,0.0,0,0,1,1,0,0,1,2,1,1,0,1,226.85714285714286,0,0,0,0,0,59,0,0,0,1,0,0,0,0,1,0,1588,0,0,0,80.0,468,0,1,0,0,17120,0,134432
6,1,0,1,1,0,1,0,1,752,0,2.0,0,1,1,1984,0,1,0,4,0,0,0,0,1984,264,0,1,0,744,0,0,0,1,1,1,1,0,1984.0,0,623,0.0,0,0,1,0,0,0,1,1,1,1,1,0,188.0,0,0,0,0,1,0,0,0,0,1,0,0,353,0,0,0,752,0,0,0,50.0,0,0,1,0,1,7175,1,125000
5,1,0,1,1,0,1,0,1,1319,0,2.0,0,0,0,1953,0,1,0,5,0,0,0,0,1953,270,0,1,1,608,0,0,0,1,1,1,1,0,1953.0,0,428,0.0,0,0,1,0,0,0,1,1,1,1,1,0,263.8,0,0,0,0,1,0,0,0,0,1,0,1,66,0,0,0,1319,0,0,0,79.0,0,0,1,0,1,10634,1,123000
7,1,1,1,2,1,1,0,1,847,0,2.5,1,0,1,2003,0,1,0,8,0,1,1,0,2004,434,0,1,1,847,0,1,0,1,1,1,0,1,2003.0,0,0,0.0,0,0,1,0,0,0,1,2,0,0,1,0,241.0,1,0,1,0,0,48,0,0,0,1,1,0,100,0,1,1,1928,1,0,0,65.0,1081,847,0,0,0,8200,0,219500
1,0,0,0,0,0,1,0,1,904,1,1.5,0,0,0,1922,0,0,0,4,0,0,0,1,1950,0,1,0,0,683,1,0,1,0,0,0,0,0,1978.5061638868744,0,350,0.0,0,0,1,0,1,0,0,0,0,0,1,0,226.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,904,0,0,1,70.04995836802665,0,333,0,0,0,10020,1,61000
5,1,1,0,1,0,1,0,1,914,0,1.0,0,0,1,1996,0,1,0,5,0,1,0,0,1996,576,1,0,1,870,0,0,0,1,1,0,0,0,1998.0,0,298,0.0,0,0,1,1,0,0,0,2,0,0,1,0,182.8,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,914,0,0,0,57.0,0,572,1,0,1,8846,1,148000
8,1,0,1,3,1,1,0,0,1580,0,3.0,1,0,1,2004,0,1,0,8,0,1,1,0,2005,610,1,0,1,1580,0,1,0,1,1,1,1,0,2004.0,0,0,0.0,0,0,1,0,0,0,1,2,0,0,1,0,308.25,0,0,1,0,0,214,0,0,0,1,0,0,159,0,0,1,2466,1,0,0,102.0,886,1580,0,0,0,11143,0,340000
9,1,1,0,1,1,0,1,1,1856,0,2.5,0,0,0,2010,1,1,1,8,0,1,0,0,2010,834,0,1,1,1856,0,0,0,1,1,1,1,0,2010.0,0,1445,350.0,0,1,0,0,0,1,1,3,0,0,1,0,232.0,1,1,1,0,1,0,1,1,0,0,1,0,113,1,1,0,1856,0,1,0,88.0,0,411,0,0,0,11394,0,394432
6,1,1,1,2,1,1,0,1,1007,0,2.5,0,0,1,2000,0,1,0,7,0,1,1,0,2000,463,1,0,1,982,0,1,0,1,1,1,1,0,2000.0,0,0,16.0,0,0,1,0,0,0,1,2,0,1,1,0,257.14285714285717,1,0,0,0,0,63,0,0,0,0,1,0,100,1,1,0,1800,1,0,0,60.0,793,982,1,0,0,8123,0,179000
5,1,0,1,2,1,1,0,1,1026,0,2.0,1,0,0,1924,0,1,0,6,0,0,0,0,1950,308,0,1,0,1026,0,0,0,1,1,0,0,0,1924.0,0,218,0.0,0,0,1,1,0,0,0,1,1,1,1,0,281.8333333333333,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1691,0,0,0,50.0,665,808,0,0,1,5000,0,127000
7,1,1,1,2,1,1,0,0,1301,0,3.0,1,0,1,2006,0,1,0,5,0,1,1,0,2006,572,0,1,1,1293,0,0,0,1,1,1,1,0,2006.0,0,0,0.0,0,0,0,0,0,0,1,2,0,0,1,0,260.2,0,1,1,0,1,121,0,0,0,1,1,0,216,0,0,1,1301,0,1,0,60.0,0,1293,0,0,0,7200,0,187750
7,1,1,0,2,0,1,0,1,939,0,2.5,0,0,1,2006,0,1,0,8,0,1,1,0,2006,639,1,0,1,939,0,1,0,1,1,1,1,0,2006.0,0,0,0.0,0,0,1,0,0,0,1,2,0,0,1,0,224.625,1,0,1,0,0,53,0,0,0,1,1,0,144,0,0,1,1797,1,0,0,79.0,858,939,0,0,0,9245,1,213500
6,0,0,1,1,0,1,0,0,784,0,1.0,0,0,0,1928,0,0,0,5,0,0,0,0,1950,360,0,1,0,784,0,0,0,0,0,0,0,0,1950.0,0,0,0.0,0,0,1,1,0,0,0,2,1,1,0,1,156.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,784,0,0,1,60.0,0,784,1,0,1,9000,1,76000
6,1,0,0,2,2,1,0,1,1079,0,3.5,0,0,1,1992,0,1,0,9,0,1,1,0,1992,501,0,0,1,1580,0,1,0,1,1,1,1,0,1992.0,0,985,0.0,0,0,1,0,0,0,1,2,0,0,1,0,217.0,1,0,1,0,1,231,1,0,0,1,0,0,216,0,1,1,1953,1,0,0,70.04995836802665,874,595,0,0,0,53107,0,240000
8,1,1,1,2,1,1,0,1,1269,0,2.0,0,0,1,2004,0,1,0,6,0,1,1,0,2005,430,0,1,1,1256,0,0,0,1,1,1,1,0,2004.0,0,24,16.0,0,0,1,0,0,0,1,2,0,0,1,0,211.5,0,0,1,0,0,20,1,0,0,0,1,0,146,1,1,1,1269,0,0,0,43.0,0,1232,0,0,0,3182,0,192000
5,1,1,1,1,0,0,0,1,658,1,1.0,0,0,0,1910,0,0,0,8,0,0,1,0,1996,0,0,1,1,658,0,0,1,1,0,0,0,0,1978.5061638868744,0,0,0.0,0,0,1,0,1,0,1,0,1,1,0,1,148.0,0,0,0,1,0,151,0,0,0,1,0,1,0,0,0,0,1184,0,0,0,58.0,526,658,1,0,0,8410,1,81000
6,1,0,0,1,1,0,0,1,1125,0,2.0,0,1,0,1976,1,1,0,6,0,1,0,0,1976,352,0,1,0,1041,0,0,0,1,1,1,0,0,1977.0,0,631,255.0,0,0,1,1,0,0,1,1,0,1,1,0,187.5,0,0,0,0,1,0,0,0,0,0,0,1,296,1,0,0,1125,0,0,0,72.0,0,410,1,0,1,7200,0,125000
7,1,1,1,2,0,1,0,1,1479,0,2.0,0,0,1,1999,0,1,0,6,0,1,1,0,2000,577,1,0,1,1468,0,0,0,1,1,1,1,0,1999.0,0,0,125.0,0,0,1,0,0,0,1,2,0,0,1,0,246.5,0,0,1,0,0,25,0,0,0,0,1,0,120,1,0,1,1479,0,0,0,93.0,0,1468,0,0,0,9382,1,191000
10,1,1,0,2,1,1,1,1,1742,0,3.5,0,0,0,2007,0,1,1,9,1,1,1,0,2008,846,0,1,1,1682,0,1,0,1,1,1,0,1,2008.0,1,1280,272.0,0,1,0,0,0,0,1,3,0,0,1,0,259.1111111111111,1,1,0,0,1,134,1,1,0,0,1,0,196,1,1,0,2332,1,1,0,96.0,590,402,0,0,0,12474,0,426000
5,1,0,1,1,0,1,0,1,961,0,2.0,0,0,0,1900,0,1,0,7,0,1,1,0,1950,384,0,1,0,861,0,0,0,1,1,0,0,0,1978.0,0,241,0.0,0,0,1,1,0,0,1,1,0,1,1,0,195.28571428571428,0,0,0,0,1,130,0,0,1,1,0,1,0,0,0,0,1367,0,0,0,50.0,406,229,1,0,1,8405,1,119000
6,1,1,1,2,1,1,0,1,804,0,3.5,0,0,0,2001,0,1,0,7,0,1,1,0,2002,560,1,0,1,804,0,1,0,1,1,1,0,1,2001.0,0,690,0.0,0,1,1,0,0,0,1,2,0,1,1,0,280.14285714285717,1,0,0,0,1,192,0,0,0,1,1,0,125,0,1,1,1961,1,0,0,71.0,1157,114,0,0,0,12209,0,215000
5,1,0,0,1,0,1,0,1,882,0,1.0,0,0,0,1959,0,1,0,5,0,0,0,0,1959,294,1,0,0,0,0,0,0,1,1,0,1,0,1959.0,0,0,0.0,0,0,1,0,0,0,0,1,1,1,1,0,176.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,882,0,0,0,70.04995836802665,0,0,1,0,0,8339,1,106500
4,1,0,1,1,2,1,0,1,788,1,1.0,0,1,0,1941,0,0,0,4,0,0,0,1,1950,0,0,1,0,788,0,0,1,0,0,0,0,0,1978.5061638868744,0,266,0.0,0,0,1,0,1,0,0,0,1,1,1,0,197.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,788,0,0,0,70.04995836802665,0,522,1,0,0,7446,0,100000
5,1,0,1,1,0,1,0,1,735,0,1.0,0,1,0,1940,0,1,0,5,0,0,1,0,1950,240,0,1,0,735,0,0,0,0,1,0,0,0,1940.0,0,0,0.0,0,0,1,1,0,0,1,1,0,1,1,0,206.8,0,0,0,0,0,39,0,0,0,1,0,1,0,0,0,0,1034,0,0,0,60.0,299,735,1,0,1,10134,1,109000
5,1,0,0,1,0,1,0,1,1144,0,2.0,0,1,0,1956,0,1,0,6,0,0,0,0,1956,596,0,1,0,1144,0,0,0,1,1,1,1,0,1956.0,0,739,0.0,0,0,1,0,0,0,1,1,1,1,1,0,190.66666666666666,0,0,0,0,1,0,0,0,0,1,0,1,44,0,0,0,1144,0,0,0,68.0,0,405,1,0,1,9571,1,129000
5,1,0,0,1,0,0,0,1,894,0,1.0,0,1,0,1972,1,1,0,6,0,0,0,0,1972,600,0,1,0,894,0,0,0,1,1,1,0,0,1985.0,0,777,0.0,0,0,1,1,0,0,1,2,1,1,1,0,149.0,0,0,0,0,0,0,0,0,0,1,0,1,215,0,0,0,894,0,0,0,60.0,0,117,1,0,0,7200,1,123000
5,1,1,1,2,1,1,0,1,876,0,2.0,0,1,0,1962,0,1,0,8,0,0,1,0,1962,264,0,1,0,864,0,1,0,1,1,0,1,0,1962.0,0,540,288.0,0,0,1,0,0,0,1,1,1,1,1,0,226.5,0,0,0,0,0,168,0,0,0,0,1,1,0,1,0,0,1812,1,0,0,69.0,936,324,1,0,0,7590,0,169500
5,1,0,1,1,0,1,0,0,1077,0,1.0,0,0,0,1920,0,0,0,6,0,0,0,1,1950,338,0,1,0,961,0,0,0,0,0,0,0,0,1920.0,0,0,0.0,1,0,1,1,0,0,0,1,0,1,0,1,179.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1077,0,0,0,60.0,0,961,1,0,1,8967,1,67000
7,1,0,1,2,0,1,0,0,1112,0,3.0,0,0,1,2006,0,1,0,7,0,1,1,0,2007,438,0,1,1,1092,0,1,0,1,1,0,1,0,2007.0,0,812,100.0,0,0,1,0,0,0,1,2,0,0,1,0,221.42857142857142,0,0,1,0,1,168,1,1,0,0,0,0,0,1,1,1,1550,1,0,0,65.0,438,280,0,0,0,8125,1,241000
8,1,0,1,1,2,1,0,1,1288,0,2.5,1,0,1,1996,0,1,1,4,0,1,1,0,1996,500,0,0,1,1260,0,0,0,1,1,1,1,0,1996.0,0,786,0.0,0,0,1,0,0,0,1,2,0,0,1,0,322.0,1,0,1,0,1,30,1,0,0,1,0,0,120,0,1,0,1288,0,0,0,38.0,0,474,0,0,0,14963,0,245500
7,1,1,0,2,1,1,0,1,1310,0,2.0,1,0,1,2005,0,1,0,6,0,1,0,0,2005,400,1,0,1,1310,0,0,0,1,1,0,1,0,2005.0,0,24,0.0,0,0,0,0,0,0,0,2,0,0,1,0,218.33333333333334,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1310,0,1,0,65.0,0,1286,0,0,0,8767,0,164990
5,1,0,1,1,0,1,0,1,672,0,1.0,0,0,0,1940,0,1,0,4,0,1,0,1,1997,240,0,1,1,672,0,0,0,1,1,1,0,0,1940.0,0,0,0.0,0,0,1,1,0,0,1,1,0,1,0,1,168.0,0,0,0,0,0,0,0,0,0,1,0,1,168,0,0,0,672,0,0,0,60.0,0,672,1,0,1,10200,1,108000
8,1,1,1,2,1,0,0,1,1165,0,2.5,0,0,1,1998,1,1,0,10,0,0,1,0,1998,420,0,1,1,1141,0,1,0,1,1,1,0,1,1998.0,0,0,650.0,0,0,1,0,0,0,1,2,0,0,1,0,226.3,1,0,1,0,0,123,0,0,0,0,1,0,144,1,1,1,2263,1,0,0,93.0,1098,1141,0,1,0,12090,0,258000
6,1,0,1,2,1,1,0,1,806,0,2.5,0,0,1,1995,0,1,0,7,0,0,1,0,1996,373,1,0,1,806,0,1,0,1,1,0,0,1,1995.0,0,0,0.0,0,0,1,0,0,0,1,2,0,1,1,0,224.57142857142858,1,0,0,0,0,40,0,0,0,1,0,0,0,0,1,0,1572,1,0,0,70.04995836802665,766,806,1,0,0,10364,0,168000
4,1,0,1,2,1,1,0,1,1620,0,3.0,0,1,0,1976,0,1,0,8,0,1,1,0,1993,490,1,0,0,1281,0,0,0,1,1,1,1,0,1993.0,0,1116,0.0,0,0,1,0,0,0,1,2,0,1,1,0,202.5,0,0,0,0,1,78,0,0,0,1,0,1,120,0,0,0,1620,0,0,0,70.04995836802665,0,165,1,0,1,9991,0,150000
6,1,0,1,1,0,1,0,1,1166,0,1.0,0,0,0,1936,0,1,0,6,0,1,0,0,1950,240,0,1,0,1064,0,0,0,0,1,0,0,0,1936.0,0,0,0.0,0,0,1,1,0,0,0,1,0,1,1,0,273.1666666666667,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1639,0,0,0,51.0,0,1064,1,0,1,10480,1,115000
6,1,0,1,2,0,1,0,1,840,0,2.0,0,0,1,1915,0,1,0,8,0,1,0,0,1976,308,0,1,0,840,0,1,0,1,1,0,1,0,1960.0,0,0,0.0,0,0,1,0,0,0,0,1,0,1,1,0,210.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1680,0,0,0,63.0,840,840,1,0,1,15576,1,177000
7,1,1,1,2,1,1,0,1,1071,0,2.5,1,0,0,2006,0,1,0,9,1,1,1,0,2006,947,0,1,1,1063,0,1,0,1,1,1,1,0,2006.0,0,0,350.0,0,1,0,0,0,0,1,3,0,0,1,0,241.33333333333334,1,1,1,0,0,62,0,0,0,0,1,0,192,1,0,1,2172,1,1,0,109.0,1101,1063,0,0,0,14154,0,280000
8,1,1,1,2,1,1,0,0,1050,0,3.5,1,0,0,2007,0,1,1,8,0,1,1,0,2008,836,0,1,1,1034,0,1,0,1,1,0,1,0,2008.0,0,789,100.0,0,1,0,0,0,0,1,3,0,0,1,0,259.75,1,1,1,0,1,102,1,1,0,0,1,0,0,1,1,0,2078,1,1,0,85.0,1028,245,0,0,0,10800,0,339750
5,1,0,1,1,0,1,0,1,1276,0,1.0,0,1,0,1958,0,1,0,5,0,0,0,0,1958,350,0,1,0,1276,0,0,0,0,1,0,1,0,1958.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,255.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1276,0,0,0,68.0,0,1276,1,0,1,9571,1,60000
5,0,0,0,1,0,0,0,1,1056,0,2.0,0,1,0,1955,1,1,0,5,0,0,0,0,1955,572,0,1,0,1056,0,0,0,1,1,1,1,0,1955.0,0,1056,0.0,0,0,1,0,0,0,1,2,1,1,1,0,211.2,0,0,0,0,1,0,0,0,0,1,0,1,264,0,1,0,1056,0,0,1,100.0,0,0,1,0,0,34650,1,145000
7,1,0,0,2,1,1,0,0,1478,0,3.5,1,0,0,2009,0,1,0,7,0,1,1,0,2009,484,0,0,1,1470,0,0,0,1,1,0,1,0,2009.0,1,578,432.0,0,1,0,0,0,0,1,2,0,0,1,0,211.14285714285714,1,1,0,0,1,144,1,1,0,0,0,0,0,1,1,1,1478,0,1,0,70.04995836802665,0,892,0,0,0,4403,0,222000
5,1,0,1,1,1,1,0,0,1028,0,1.0,1,1,0,1927,0,1,0,5,0,0,0,1,1950,360,0,1,0,1008,0,0,0,0,1,0,0,0,1927.0,0,0,0.0,1,0,1,1,0,0,0,2,0,1,1,0,205.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1028,0,0,0,56.0,0,1008,1,0,1,8960,0,115000
7,1,1,1,2,1,1,0,1,1080,0,3.0,0,0,1,1993,0,1,0,9,0,1,1,0,1993,678,0,0,1,1080,0,1,0,1,1,1,1,0,1993.0,0,50,0.0,0,0,1,0,0,0,1,3,0,0,1,0,233.0,1,0,1,0,0,187,0,0,0,1,1,0,196,0,0,1,2097,1,0,0,59.0,1017,499,0,0,1,11228,0,228000
7,1,1,0,2,0,1,0,1,1340,0,2.0,0,0,1,2007,0,1,0,6,0,1,1,0,2007,396,1,0,1,1340,0,0,0,1,1,1,1,0,2007.0,0,24,0.0,0,0,0,0,0,0,1,2,0,0,1,0,223.33333333333334,0,1,1,0,0,30,1,0,0,1,1,0,100,0,1,1,1340,0,1,0,73.0,0,1316,0,0,0,8899,1,181134
6,1,0,1,1,1,0,0,1,672,0,1.5,0,1,0,1978,1,1,0,6,0,0,0,0,1978,440,0,1,0,672,0,1,0,1,1,0,1,0,1978.0,0,209,203.0,0,0,1,0,0,0,0,2,1,1,1,0,233.33333333333334,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1400,1,0,0,74.0,728,463,1,0,0,7844,0,149500
6,0,0,1,2,1,0,0,1,1370,0,3.5,1,0,1,1918,1,1,0,10,0,0,0,0,1950,864,1,0,0,1370,0,1,0,0,1,0,0,0,1918.0,0,1128,0.0,0,0,1,1,0,0,0,3,1,1,0,1,262.4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2624,0,0,1,86.0,1254,242,1,0,1,22420,0,239000
5,0,0,1,1,0,1,0,1,756,0,2.5,0,0,0,1940,0,1,0,7,0,0,0,0,1950,240,0,1,0,756,0,0,0,0,1,0,0,0,1940.0,0,312,0.0,0,0,1,1,0,0,0,1,0,1,0,0,162.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1134,0,0,1,60.0,378,444,1,0,1,8160,1,126000
5,1,1,1,1,1,1,0,1,1056,0,2.0,0,1,0,1968,0,1,0,6,0,1,1,0,1968,304,0,1,0,1056,0,0,0,1,1,0,1,0,1968.0,0,775,0.0,0,0,1,0,0,0,1,1,0,1,1,0,176.0,0,0,0,0,1,85,0,0,0,1,1,1,0,0,0,0,1056,0,0,0,65.0,0,281,1,0,1,8450,0,142000
7,1,1,0,2,0,1,0,0,1344,0,4.0,0,0,1,1997,0,1,0,8,0,1,0,0,1998,784,0,1,1,1344,1,0,0,1,1,0,1,0,1997.0,0,1309,200.0,1,0,1,0,0,0,0,4,0,1,1,0,168.0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1344,0,0,0,78.0,0,35,1,0,0,7060,1,206300
6,1,0,1,2,1,1,0,1,1602,0,2.5,0,1,1,1977,0,1,0,8,0,0,0,0,2000,529,1,0,0,1602,0,0,0,1,1,1,1,0,1977.0,0,1246,126.0,0,0,1,0,0,0,1,2,0,0,1,0,200.25,0,0,1,0,0,0,0,1,0,0,0,0,240,1,1,1,1602,0,0,0,70.04995836802665,0,356,0,0,0,16635,0,215000
5,1,0,1,1,0,0,0,1,988,0,1.0,0,1,0,1954,1,1,0,4,0,1,0,0,1954,520,0,1,0,988,0,0,0,0,1,0,1,0,1954.0,0,0,0.0,0,0,1,0,0,0,0,2,0,1,0,1,247.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,988,0,0,0,100.0,0,988,1,0,0,21750,1,113000
8,1,1,1,2,1,1,0,1,1470,0,3.5,0,0,1,1998,0,1,0,8,0,0,1,0,1998,696,0,1,1,1470,0,1,0,1,1,0,1,0,1998.0,0,986,473.0,0,0,1,0,0,0,1,3,0,0,1,0,328.75,1,0,1,0,1,66,1,0,0,0,1,0,0,1,1,1,2630,1,0,0,80.0,1160,484,0,1,0,9200,0,315000
6,1,0,1,1,1,1,0,1,1196,0,2.0,1,1,1,1956,0,1,0,6,0,0,1,0,1956,297,0,1,0,1196,0,0,0,0,1,0,1,0,1956.0,0,616,74.0,0,0,1,0,0,0,1,1,0,1,1,0,199.33333333333334,0,0,0,0,1,44,0,0,0,0,0,0,0,1,0,0,1196,0,0,0,72.0,0,580,1,0,0,9000,0,139000
7,1,0,1,1,2,1,0,0,707,0,1.5,1,1,0,1946,0,1,0,6,0,0,0,0,1992,240,0,1,0,651,0,1,0,1,1,0,0,0,1947.0,0,0,0.0,1,0,1,1,0,0,0,1,0,1,0,0,231.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1389,1,0,0,60.0,682,651,1,0,1,3378,0,135000
7,1,0,0,2,1,1,0,1,1644,0,3.5,0,0,1,1989,0,1,0,5,0,0,0,0,1989,569,0,1,1,1518,1,0,0,1,1,1,1,0,1989.0,0,1518,145.0,0,0,1,0,0,0,1,2,0,0,1,0,328.8,0,0,1,0,1,0,1,0,0,0,0,0,80,1,1,1,1644,0,0,0,70.04995836802665,0,0,0,0,0,12800,0,275000
4,1,0,1,1,0,0,0,1,907,0,1.0,0,1,0,1957,1,1,0,5,0,1,0,0,1957,352,1,0,0,907,0,0,0,1,1,0,0,0,1964.0,0,288,0.0,0,0,1,1,0,0,0,1,0,1,1,0,181.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,907,0,0,0,77.0,0,619,1,0,1,8593,1,109008
7,1,1,1,2,0,1,0,1,1208,0,3.0,0,0,1,2007,0,1,0,6,0,1,1,0,2007,628,0,1,1,1208,0,0,0,1,1,1,1,0,2007.0,0,664,108.0,0,0,0,0,0,0,1,2,0,0,1,0,201.33333333333334,0,1,1,0,1,54,1,0,0,0,1,0,105,1,0,1,1208,0,1,0,64.0,0,544,0,0,0,6762,1,195400
6,1,0,0,2,1,1,0,1,1412,0,3.0,0,1,1,1988,0,1,0,6,0,0,0,0,1988,576,1,0,0,1392,0,0,0,1,1,0,1,0,1988.0,0,1005,0.0,0,0,1,0,0,0,0,2,1,1,1,0,235.33333333333334,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1412,0,0,0,130.0,0,387,0,0,1,11457,0,175000
6,1,0,1,1,0,1,0,0,483,0,1.5,0,1,0,1971,0,1,0,4,0,0,0,0,1971,264,0,1,0,483,0,1,0,1,1,0,0,0,1971.0,0,387,232.0,1,0,0,1,0,0,0,1,1,1,1,0,246.75,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,987,0,0,0,21.0,504,96,1,0,1,1680,1,85400
