OverallQual,MSSubClass_40,MasVnrType_BrkCmn,GarageType_Basment,CentralAir_Y,LandContour_Lvl,Exterior1st_Wd Sdng,Exterior2nd_Wd Shng,Neighborhood_Sawyer,Neighborhood_NPkVill,Exterior2nd_VinylSd,LotShape_IR2,BsmtExposure_No,RoofMatl_Tar&Grv,BldgType_Twnhs,MSZoning_FV,Functional_Sev,BsmtQual_0,FullBath,BldgType_Duplex,Fireplaces,Heating_Grav,RoofStyle_Gable,Exterior2nd_CBlock,Exterior1st_BrkFace,MSSubClass_90,Exterior2nd_Stone,GarageType_2Types,BldgType_2fmCon,FireplaceQu_Ex,HeatingQC_Gd,MSZoning_RL,LandSlope_Sev,GarageCond_Fa,Condition1_RRAe,Condition2_PosA,Exterior1st_MetalSd,1stFlrSF,ExterQual_Fa,Functional_Min1,Neighborhood_Edwards,ExterCond_Po,Condition1_RRNn,ExterCond_Fa,Exterior1st_HdBoard,MSSubClass_120,ExterCond_Gd,HouseStyle_1.5Fin,GarageFinish_0,Baths,MSSubClass_180,FireplaceQu_Gd,Neighborhood_Somerst,BsmtExposure_Mn,GarageFinish_RFn,Exterior2nd_ImStucc,MiscFeature_Gar2,Foundation_CBlock,BsmtCond_TA,GarageType_CarPort,KitchenQual_Fa,has_ScreenPorch,Exterior1st_WdShing,Foundation_Slab,BsmtQual_Gd,GarageQual_Po,MSSubClass_80,YearBuilt,RoofStyle_Hip,BsmtFinType2_LwQ,Neighborhood_NAmes,BsmtHalfBath,Exterior1st_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,GarageCond_TA,LandContour_Low,MiscFeature_Shed,KitchenQual_Ex,Fence_GdWo,LotConfig_FR2,Neighborhood_MeadowV,BsmtCond_Po,BsmtFinType2_Rec,Condition2_Feedr,Foundation_Wood,MoSold,Exterior2nd_AsbShng,TotRmsAbvGrd,SaleType_Con,Neighborhood_NridgHt,Id,HeatingQC_Ex,MiscFeature_0,has_OpenPorchSF,RoofMatl_WdShngl,MSSubClass_30,Exterior2nd_AsphShn,YearRemodAdd,GarageArea,LotShape_IR1,LotShape_Reg,Neighborhood_SawyerW,Foundation_PConc,MSSubClass_20,Fence_MnPrv,PoolQC_0,HouseStyle_2.5Unf,SaleCondition_Alloca,Exterior2nd_Plywood,MSSubClass_50,MSSubClass_85,TotalBsmtSF,PoolQC_Gd,Foundation_Stone,Neighborhood_IDOTRR,BldgType_1Fam,HouseStyle_SFoyer,BsmtExposure_Gd,HouseStyle_2Story,Condition1_RRAn,KitchenAbvGr,HouseStyle_SLvl,PavedDrive_P,GarageType_0,LotShape_IR3,Alley_0,BsmtFinType2_GLQ,RoofStyle_Mansard,Electrical_SBrkr,PoolQC_Ex,GarageQual_TA,Electrical_FuseF,has_WoodDeckSF,MSSubClass_160,RoofMatl_CompShg,Exterior1st_Plywood,SaleType_ConLD,Condition1_RRNe,BsmtFinType2_ALQ,MSSubClass_45,Exterior2nd_CmentBd,GarageType_Attchd,GarageType_BuiltIn,GarageYrBlt,SaleType_ConLI,ExterQual_Ex,BsmtFinSF1,Neighborhood_SWISU,MasVnrArea,Fence_GdPrv,Heating_GasA,GarageCond_Gd,MSZoning_RM,Neighborhood_Mitchel,SaleType_ConLw,BsmtQual_Ex,PoolArea,Condition2_Norm,Heating_Wall,BsmtFinType2_Unf,SaleType_WD,GarageType_Detchd,GarageQual_0,BldgType_TwnhsE,Neighborhood_StoneBr,Functional_Min2,BsmtFinSF2,Fence_MnWw,EnclosedPorch,Exterior1st_Stucco,Exterior2nd_HdBoard,Neighborhood_Veenker,RoofMatl_WdShake,open_outside_areas,BsmtFinType1_LwQ,ExterCond_TA,LotConfig_Inside,HouseStyle_1.5Unf,ScreenPorch,Condition2_PosN,GarageCars,Neighborhood_BrkSide,RoofStyle_Flat,HeatingQC_TA,ExterQual_TA,has_PoolArea,RoofStyle_Shed,SaleCondition_Abnorml,BsmtFinType2_0,Exterior1st_BrkComm,Alley_Pave,PavedDrive_Y,PavedDrive_N,Condition1_Norm,Condition1_Feedr,Exterior1st_AsbShng,Neighborhood_Crawfor,roominess,HalfBath,BsmtFinType1_0,MasVnrType_0,SaleCondition_Partial,SaleType_CWD,BsmtExposure_Av,LotConfig_CulDSac,LandSlope_Gtl,ExterQual_Gd,BsmtFinType2_BLQ,GarageCond_0,Exterior2nd_Wd Sdng,Neighborhood_Blueste,LandContour_Bnk,FireplaceQu_Po,BsmtFullBath,Exterior2nd_Stucco,SaleType_COD,MSSubClass_75,Functional_Typ,GarageQual_Gd,Neighborhood_Blmngtn,OpenPorchSF,Condition1_Artery,MSZoning_RH,Neighborhood_Gilbert,LotConfig_Corner,BsmtFinType1_GLQ,Street_Grvl,Neighborhood_OldTown,MasVnrType_Stone,ExterCond_Ex,Foundation_BrkTil,MasVnrType_None,BsmtCond_Gd,Exterior1st_VinylSd,MSZoning_C (all),Exterior1st_CBlock,RoofStyle_Gambrel,MSSubClass_190,BsmtQual_TA,LowQualFinSF,MSSubClass_70,WoodDeckSF,Fence_0,Condition1_PosA,has_MasVnrArea,Electrical_FuseP,Utilities_AllPub,has_LowQualFinSF,BsmtFinType1_Rec,Neighborhood_CollgCr,MiscVal,Neighborhood_NWAmes,BsmtCond_0,GarageFinish_Fin,BsmtQual_Fa,Exterior2nd_MetalSd,BsmtExposure_0,has_3SsnPorch,Functional_Maj2,KitchenQual_Gd,3SsnPorch,LandSlope_Mod,MiscFeature_Othr,GrLivArea,GarageQual_Fa,Street_Pave,FireplaceQu_Fa,MSSubClass_60,door_porch,HouseStyle_1Story,has_EnclosedPorch,GarageCond_Ex,Exterior1st_CemntBd,SaleCondition_Family,Neighborhood_BrDale,SaleType_New,Neighborhood_Timber,HeatingQC_Fa,SaleCondition_Normal,YrSold,CentralAir_N,SaleType_Oth,OverallCond,Electrical_FuseA,LotFrontage,2ndFlrSF,GarageCond_Po,Functional_Mod,BsmtFinType1_Unf,MasVnrType_BrkFace,BsmtUnfSF,Heating_GasW,KitchenQual_TA,BedroomAbvGr,Neighborhood_NoRidge,BsmtFinType1_ALQ,Alley_Grvl,GarageFinish_Unf,Condition1_PosN,has_MiscVal,FireplaceQu_TA,Condition2_Artery,LandContour_HLS,Neighborhood_ClearCr,BsmtCond_Fa,LotConfig_FR3,BsmtFinType1_BLQ,LotArea,HeatingQC_Po,SaleCondition_AdjLand,FireplaceQu_0,Functional_Maj1,SalePrice
6,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1962,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,626,0,1,0,0,0,0,1962,440,1,0,0,0,1,0,1,0,0,0,0,0,1116,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1962.0,0,0,0,0,261.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,385,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,223.2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2010,0,0,6,0,87.0,0,0,0,1,1,1116,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,10000,0,0,1,0,160000
5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1422,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1960,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,8,0,6,0,0,627,0,0,0,0,0,0,1978,286,1,0,0,0,1,0,1,0,0,0,0,0,978,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1960.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,237.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,1422,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2007,0,0,5,0,70.04995836802665,0,0,0,1,0,978,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,12342,0,0,0,0,139900
6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1955,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,7,0,0,628,1,1,0,0,0,0,1972,364,0,1,0,0,0,0,1,0,0,0,0,0,1156,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1955.0,0,0,674,0,164.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,132,0,189,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,217.14285714285714,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,0,0,6,0,80.0,0,0,0,0,1,350,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,9600,0,0,0,0,153000
5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1969,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,629,0,1,0,0,0,0,1969,504,1,0,0,1,0,0,1,0,0,1,0,0,1040,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1969.0,0,0,650,0,192.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,231.11111111111111,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2007,0,0,5,0,70.0,1040,0,0,0,1,390,0,0,5,0,0,0,1,0,0,1,0,1,0,0,0,0,11606,0,0,0,0,135000
6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1964,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,6,0,0,630,0,1,0,1,0,0,1964,520,0,1,0,0,0,0,1,0,0,0,0,0,1248,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1964.0,0,0,624,0,259.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,336,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,225.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,176,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,0,0,5,0,82.0,0,0,0,0,1,288,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9020,0,0,1,0,168500
5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,8,0,0,631,0,1,0,0,0,0,1991,240,0,1,0,0,0,1,1,0,0,0,0,0,636,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1937.0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,293,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,218.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1750,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,0,6,1,50.0,661,1,0,1,0,636,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,9000,0,0,1,0,124000
8,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1554,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,6,0,1,632,1,1,1,0,0,0,2006,627,0,1,0,1,0,0,1,0,0,0,0,0,1554,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2006.0,0,0,24,0,108.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,259.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,73,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,156,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1554,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2007,0,0,5,0,34.0,0,0,0,0,0,1530,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4590,0,0,0,0,209500
7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1411,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1977,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,633,0,1,0,0,0,0,1977,544,0,1,0,0,1,0,1,0,0,1,0,0,1386,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1977.0,0,0,822,0,209.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,235.16666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,192,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1411,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2009,0,0,5,0,85.0,0,0,0,0,1,564,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,11900,0,0,0,0,82500
5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1954,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,634,0,1,0,0,0,0,2005,260,0,1,0,0,1,0,1,0,0,0,0,0,1056,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1954.0,0,0,480,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,468,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,176.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,390,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2007,0,0,7,0,80.0,0,0,0,0,0,108,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,9250,0,0,1,0,139400
6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1980,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,4,0,0,635,0,0,1,0,0,0,1980,576,0,1,0,0,0,0,1,0,0,1,0,0,1056,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1980.0,0,0,1056,0,0.0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,264.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,56,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,264,0,0,0,0,1,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0,0,5,0,64.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6979,0,0,1,0,144000
6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1440,1,0,0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,636,1,1,1,0,0,0,1995,0,0,1,0,0,0,0,1,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1978.5061638868744,0,0,256,1,0.0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,242.5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,110,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,515,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,7,1,60.0,1440,0,0,0,0,1184,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,10896,0,0,1,0,200000
2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,0,0,0,0,1,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,637,0,1,0,0,1,0,1950,0,0,1,0,0,0,0,1,0,0,0,0,0,264,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1978.5061638868744,0,0,0,0,0.0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,200.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2009,1,0,3,1,51.0,0,0,0,1,0,264,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6120,0,0,0,1,60000
5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,638,0,1,0,0,0,0,1954,256,0,1,0,0,0,0,1,0,0,0,0,0,811,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1954.0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,198.14285714285714,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,0,0,4,1,50.0,576,0,0,1,0,811,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,6000,0,0,1,0,93000
5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,796,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,639,0,1,0,0,1,0,1950,0,0,1,0,0,0,1,1,0,0,0,0,0,796,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1978.5061638868744,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,164,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,199.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,796,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2008,0,0,7,1,67.0,0,0,0,1,0,796,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8777,0,0,1,0,85000
8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1567,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,7,0,0,640,1,1,0,0,0,0,2006,648,0,1,0,1,0,0,1,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2006.0,0,0,1154,0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,223.85714285714286,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,312,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1567,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2006,0,0,5,0,53.0,0,0,0,0,0,366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3982,0,0,0,0,264561
8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1518,0,0,0,0,0,0,0,1,0,0,0,1.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2003,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,6,0,1,641,1,1,1,0,0,0,2004,588,1,0,0,1,0,0,1,0,0,0,0,0,1518,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2003.0,0,1,1218,0,472.0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,253.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1518,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2008,0,0,5,0,62.0,0,0,0,0,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12677,0,0,0,0,274000
