1stFlrSF,Baths,BsmtFinType1_GLQ,BsmtQual_Ex,ExterQual_Ex,ExterQual_TA,Fireplaces,GarageCars,GarageFinish_Fin,GarageFinish_Unf,GrLivArea,HeatingQC_Ex,KitchenQual_Ex,KitchenQual_TA,MasVnrArea,Neighborhood_NridgHt,OverallQual,SalePrice,YearBuilt,YearRemodAdd,has_OpenPorchSF
1530,3.0,0,1,0,0,1,2,1,0,1530,1,0,0,16.0,0,7,260000,2005,2005,1
1281,2.0,0,0,0,1,1,1,0,1,1738,0,0,1,0.0,0,4,104900,1920,2007,0
616,2.5,0,0,0,1,1,2,1,0,1412,1,0,0,0.0,0,6,156932,2006,2007,1
520,2.5,0,0,0,0,0,2,0,0,1200,1,0,0,0.0,0,7,144152,2005,2005,1
814,3.5,1,0,0,0,0,2,0,0,1674,1,0,0,0.0,0,7,216000,2000,2000,1
882,3.5,1,0,0,0,0,2,0,0,1790,1,0,0,158.0,0,7,193000,1999,1999,1
925,2.0,0,0,0,1,1,1,0,0,1475,1,0,1,0.0,0,5,127000,1977,1977,1
848,2.0,1,0,0,0,0,2,1,0,848,1,0,0,170.0,0,6,144000,2003,2004,0
1668,3.0,0,0,0,0,1,2,1,0,1668,1,0,0,171.0,0,8,232000,2003,2003,1
840,1.0,0,0,0,0,0,1,1,0,1374,1,0,1,0.0,0,4,105000,1920,1950,0
1661,2.0,0,0,0,1,1,1,0,0,1661,0,0,0,0.0,0,6,165500,1955,1996,1
1108,3.5,1,0,0,1,1,2,0,0,2097,1,0,0,0.0,0,7,274300,1998,1998,1
2633,3.5,1,1,1,0,2,3,0,0,2633,1,1,0,705.0,0,10,466500,2001,2002,1
1026,2.5,0,0,0,0,1,3,1,0,1958,1,0,0,0.0,0,7,250000,2005,2005,1
1571,2.0,0,0,0,0,1,3,1,0,1571,1,0,0,80.0,0,8,239000,2007,2007,1
790,1.0,0,0,0,1,0,1,0,1,790,0,0,1,0.0,0,6,91000,1930,1950,1
984,2.0,0,0,0,1,0,2,0,1,1604,1,0,1,0.0,0,5,117000,1941,1960,1
483,1.5,0,0,0,1,0,1,0,1,987,0,0,1,408.0,0,6,83000,1973,1973,0
754,2.5,0,0,0,1,0,2,1,0,1394,0,0,0,0.0,0,5,167500,2006,2007,0
864,2.0,0,0,0,1,0,1,0,1,864,0,0,1,0.0,0,3,58500,1914,1950,0
2117,2.5,0,0,0,1,2,2,1,0,2117,1,0,1,0.0,0,6,237500,1970,1970,1
998,2.5,0,0,0,1,0,2,0,1,1762,1,0,0,0.0,0,7,157000,1920,1950,0
1416,2.0,0,0,0,1,0,2,0,1,1416,1,0,0,0.0,0,5,112000,1918,2007,0
698,1.0,0,0,0,1,0,1,0,1,1258,0,0,1,0.0,0,6,105000,1939,1950,0
796,2.0,0,0,0,1,0,1,0,1,1154,0,0,0,0.0,0,4,125500,1922,2007,1
1392,4.5,0,0,0,1,2,2,0,0,2784,0,0,0,184.0,0,7,250000,1978,1978,1
1664,2.0,0,0,0,1,1,1,0,1,2526,0,0,0,0.0,0,6,136000,1916,1950,1
1746,3.0,1,1,1,0,2,3,1,0,1746,1,1,0,160.0,0,9,377500,2006,2007,1
869,1.5,0,0,0,1,1,2,0,1,1218,1,0,1,0.0,0,6,131000,1941,1950,0
1525,3.0,1,0,0,0,0,2,0,0,1525,1,0,0,244.0,0,7,235000,2000,2000,1
1584,2.0,0,0,0,1,0,3,0,1,1584,0,0,1,0.0,0,5,124000,1967,1967,1
900,2.0,0,0,0,1,1,1,0,0,900,0,0,1,0.0,0,5,123000,1967,1967,1
1221,2.0,0,0,0,1,1,2,0,1,1912,1,0,1,0.0,0,6,163000,1905,2000,1
1500,3.0,1,0,0,0,1,3,1,0,1500,1,0,0,45.0,0,7,246578,2006,2006,1
1133,2.5,0,0,0,0,1,3,1,0,2482,1,0,0,245.0,0,8,281213,2005,2006,1
1687,2.0,0,0,0,1,2,2,0,1,1687,0,0,1,0.0,0,5,160000,1948,1950,0
939,1.5,0,0,0,1,0,1,0,1,1513,1,0,1,0.0,0,5,137500,1920,2004,0
1136,2.5,0,0,0,1,0,1,0,1,1904,0,0,1,0.0,0,5,138000,1950,1982,0
1160,2.5,0,0,0,1,1,1,0,1,1608,1,0,0,0.0,0,6,137450,1925,1990,1
950,1.0,0,0,0,1,1,1,0,0,1158,0,0,1,0.0,0,6,120000,1929,1950,0
864,3.5,1,0,0,1,1,2,1,0,1593,1,0,1,0.0,0,6,193000,2004,2004,1
1294,2.0,0,0,0,0,1,2,0,0,1294,1,0,0,0.0,0,7,193879,2006,2006,1
1464,3.0,1,0,0,0,0,3,0,1,1464,1,0,0,84.0,0,8,282922,2007,2007,1
694,1.0,0,0,0,1,0,3,0,1,1214,0,0,1,0.0,0,3,105000,1915,1950,0
1646,3.5,1,1,0,0,1,2,1,0,1646,1,0,0,174.0,0,8,275000,2004,2005,1
768,2.0,1,0,0,1,0,2,0,1,768,0,0,1,0.0,0,5,133000,1972,2007,0
833,2.0,0,0,0,1,0,0,0,0,833,1,0,1,0.0,0,5,112000,1985,1985,0
741,1.0,0,0,0,1,0,2,0,1,1363,0,0,1,0.0,0,4,125500,1910,1950,0
1236,2.5,0,0,0,1,1,2,1,0,2093,0,0,1,123.0,0,7,215000,1986,1991,1
944,3.5,1,0,0,0,0,2,0,0,1840,1,0,0,0.0,0,7,230000,2001,2001,1
1112,1.5,0,0,0,1,0,1,0,1,1668,1,0,1,0.0,0,6,140000,1950,2005,0
1040,2.0,0,0,0,1,0,2,0,1,1040,0,0,1,0.0,0,4,90000,1949,1950,0
1844,3.0,1,0,0,0,1,2,1,0,1844,1,0,0,366.0,0,8,257000,2005,2006,1
1053,1.5,0,0,0,1,1,2,0,1,1848,0,0,0,0.0,0,6,207000,1923,2000,0
1569,2.5,0,0,0,0,1,3,0,0,1569,1,0,0,130.0,0,7,175900,2007,2007,1
1246,2.0,0,0,0,1,0,2,0,1,2290,0,0,1,0.0,0,4,122500,1885,1950,0
1310,3.5,1,0,0,0,1,3,1,0,2450,1,0,0,731.0,0,8,340000,1998,1998,1
1144,2.5,0,0,0,1,0,1,0,1,1144,0,0,1,0.0,0,5,124000,1963,1963,1
1844,3.0,0,0,0,0,1,2,0,0,1844,0,0,0,312.0,0,6,223000,1969,1969,1
708,2.5,0,0,0,1,1,2,0,0,1416,0,0,1,420.0,0,6,179900,1968,1968,1
1069,2.0,0,0,0,1,1,2,0,0,1069,0,0,1,0.0,0,6,127500,1977,1977,1
848,2.0,1,0,0,0,0,2,1,0,848,1,0,0,170.0,0,6,136500,2003,2003,0
1575,2.0,0,0,0,0,1,2,0,1,2201,0,0,0,0.0,0,6,274970,1966,1966,1
1344,2.0,0,0,0,1,1,1,0,1,1344,0,0,1,0.0,0,5,144000,1958,1983,1
1252,1.0,0,0,0,0,0,2,0,1,1252,1,0,0,243.0,0,6,142000,1959,1959,1
1223,3.5,1,0,0,0,2,2,0,0,2127,1,0,0,448.0,0,7,271000,1994,1994,1
1048,2.5,0,0,0,1,1,1,0,1,1558,0,0,1,0.0,0,5,140000,1945,1950,0
804,2.0,0,0,0,1,2,1,0,1,804,0,0,0,294.0,0,5,119000,1940,1992,0
1440,2.0,0,0,0,0,1,2,1,0,1440,1,0,0,310.0,0,6,182900,1981,1981,0
734,2.5,0,0,0,0,1,2,1,0,1838,1,0,1,0.0,0,5,192140,2005,2005,1
958,2.0,0,0,0,1,0,2,0,0,958,0,0,1,0.0,0,6,143750,1976,1976,1
968,2.0,0,0,0,1,0,1,0,1,968,0,0,1,0.0,0,4,64500,1927,2007,0
962,3.5,0,0,0,1,1,2,1,0,1792,1,0,1,318.0,0,6,186500,2000,2000,0
1126,3.0,0,0,0,1,1,2,0,0,1126,0,0,1,0.0,0,5,160000,1977,1977,1
1537,2.5,0,0,0,0,1,2,0,0,1537,0,0,0,237.0,0,6,174000,1962,2005,1
864,1.0,0,0,0,1,0,2,0,1,864,0,0,1,0.0,0,4,120500,1971,1971,0
1932,3.0,1,1,1,0,1,3,1,0,1932,1,1,0,426.0,1,8,394617,2008,2008,1
1236,2.0,1,0,0,1,0,2,0,1,1236,0,0,1,0.0,0,6,149700,1957,1996,1
1040,2.5,1,0,0,1,1,2,0,0,1725,0,0,1,96.0,0,7,197000,1979,1979,1
1423,2.0,0,1,0,1,1,2,1,0,2555,0,0,1,0.0,0,6,191000,1922,1994,0
848,2.0,1,0,0,0,1,2,0,0,848,1,0,0,147.0,0,6,149300,2004,2004,0
1026,3.5,1,1,1,0,1,3,1,0,2007,1,1,0,160.0,0,10,310000,2008,2008,1
952,1.0,0,0,0,1,1,1,0,1,952,0,0,0,0.0,0,6,121000,1916,1950,1
1422,2.0,0,0,0,0,0,2,0,0,1422,1,0,0,106.0,0,7,179600,2004,2004,1
913,2.0,0,0,0,1,0,1,0,1,913,0,0,1,0.0,0,6,129000,1966,1966,0
1188,1.0,0,0,0,1,0,1,0,1,1188,0,0,1,189.0,0,5,157900,1962,1962,1
1220,3.5,1,0,0,0,1,2,0,0,2090,1,0,0,438.0,0,8,240000,1995,1996,1
796,1.5,0,0,0,1,0,1,0,1,1346,0,0,1,0.0,0,4,112000,1910,2000,1
630,2.0,1,0,0,1,0,0,0,0,630,1,1,0,0.0,0,5,92000,1970,1970,0
896,3.0,0,0,0,1,0,0,0,0,1792,0,0,1,0.0,0,5,136000,1974,1974,1
1578,2.0,0,0,0,0,1,3,1,0,1578,1,1,0,194.0,0,8,287090,2008,2009,1
1072,2.0,1,0,0,1,0,2,1,0,1072,0,0,1,80.0,0,5,145000,2005,2005,1
1140,1.0,0,0,0,1,0,0,0,0,1140,1,0,1,0.0,0,5,84500,2006,2006,1
1221,3.0,1,0,0,0,0,2,0,0,1221,1,0,0,0.0,0,7,185000,2004,2005,1
953,2.5,0,0,0,1,1,2,0,0,1647,1,0,1,0.0,0,6,175000,1999,2000,1
2073,3.0,0,0,0,1,2,2,0,1,2073,0,0,1,119.0,0,6,210000,1978,1988,0
1188,2.0,1,0,1,0,2,1,0,0,2340,1,0,0,0.0,0,7,266500,1941,2006,1
1078,2.0,1,0,0,1,0,1,0,1,1078,0,0,0,0.0,0,5,142125,1950,1996,0
1256,2.5,0,0,0,0,0,1,1,0,1256,0,0,1,0.0,0,5,147500,1965,1965,1
